time,roll,pitch,yaw,ax,ay,az
8.289832830429077,-19.57,-1.89,-89.40999999999997,35.16,-356.45,1002.93
8.297789812088013,-19.82,-4.21,-89.35000000000002,80.08,-369.14,1024.41
8.321833848953247,-30.2,9.66,-89.79999999999995,-171.39,-506.35,870.12
8.329789161682129,-25.72,9.41,-90.0,-168.95,-442.38,918.46
8.337826013565063,-24.94,19.68,-90.25999999999999,-357.91,-421.87,907.23
8.361793994903564,-14.35,1.71,-90.19999999999999,-31.25,-259.77,1015.62
8.369799137115479,-28.7,-15.58,-90.54999999999995,284.67,-490.23,895.51
8.40180492401123,-56.29,-52.66,-89.28999999999996,911.13,-578.12,385.74
8.409796953201294,-70.66,51.46,-87.28999999999996,-1699.71,-1277.34,448.24
8.417690992355347,0.96,61.47,-87.44999999999999,-1608.89,14.65,874.51
8.433823823928833,-8.86,68.04,-86.57999999999998,-1619.14,-100.59,645.02
8.441849946975708,-2.78,60.4,-87.14999999999998,-1363.28,-37.6,773.44
8.449826955795288,-85.57,-29.31,-89.14999999999998,446.78,-793.46,61.52
8.457825899124146,-43.37,-12.73,-89.03999999999996,241.21,-733.4,776.37
8.48179292678833,-15.22,38.03,-85.54999999999995,-775.39,-260.25,956.54
8.489826917648315,-16.67,28.01,-84.88,-535.16,-288.57,963.87
8.497817993164062,-10.02,11.14,-84.60000000000002,-197.27,-174.32,986.82
8.521800756454468,-33.26,10.41,-83.93,-176.76,-527.83,804.69
8.529829978942871,-34.25,7.04,-83.60000000000002,-61.52,-280.27,411.62
8.5378258228302,-86.45,-3.79,-83.40999999999997,131.84,-1988.77,123.54
8.561800956726074,-29.88,-15.71,-81.49000000000001,280.27,-496.58,864.26
8.569800853729248,-28.76,-16.94,-80.59000000000003,286.62,-452.64,824.71
8.601812839508057,-15.09,-42.7,-80.40999999999997,801.27,-226.07,838.38
8.609669923782349,31.11,-49.3,-81.40999999999997,633.79,281.74,466.8
8.617795944213867,37.61,-3.28,-83.03999999999996,98.63,-1050.29,1363.28
8.633718013763428,3.15,29.68,-84.27999999999997,-466.31,44.92,816.89
8.641809940338135,-49.25,10.75,-85.15999999999997,-370.12,-1476.56,1272.46
8.649810791015625,-36.71,30.49,-86.0,-739.75,-750.98,1007.32
8.657669067382812,2.91,25.17,-87.01999999999998,-460.94,49.8,979.49
8.681787967681885,-96.67,20.79,-90.32,-291.99,-763.67,-89.36
8.689821004867554,-41.01,24.37,-90.13,-547.85,-793.46,912.6
8.697803974151611,-118.94,41.73,-89.38,-1279.79,-1255.86,-694.34
8.721828937530518,-36.28,-8.99,-88.50999999999999,174.32,-652.34,888.67
8.729790925979614,-30.04,-2.3,-88.01999999999998,38.09,-474.12,819.82
8.737797021865845,-30.99,-0.28,-87.38999999999999,5.37,-562.99,937.5
8.761807918548584,-26.41,-2.0,-86.79999999999995,37.11,-471.68,949.71
8.769821166992188,-28.09,-2.76,-87.06,48.34,-471.68,883.79
8.801843881607056,-24.56,4.35,-89.28999999999996,-78.12,-427.25,935.06
8.809789896011353,-28.98,10.15,-89.39999999999998,-226.07,-611.82,1104.49
8.81781792640686,-36.74,15.22,-89.32,-291.02,-639.65,856.93
8.833827018737793,-28.31,3.42,-88.71000000000004,-65.43,-519.53,964.36
8.841827869415283,-26.52,-1.77,-88.36000000000001,38.09,-551.76,1105.47
8.84978199005127,-27.44,-9.82,-88.0,201.17,-535.64,1031.74
8.857826948165894,-18.29,-13.88,-87.65999999999997,284.18,-360.84,1091.8
8.881791830062866,-12.24,-26.21,-87.18,551.27,-237.3,1094.24
8.889816999435425,-16.45,-21.87,-87.15999999999997,503.91,-355.47,1204.1
8.897790908813477,-17.89,-24.89,-87.14999999999998,545.9,-361.33,1119.63
8.921828031539917,-20.2,-37.25,-85.66999999999996,617.19,-280.27,761.72
8.929784059524536,-39.77,-33.9,-84.90999999999997,639.16,-608.4,730.96
8.937788963317871,-29.17,-56.28,-83.43,728.03,-236.82,424.32
8.961779832839966,-17.41,-70.58,-79.07,810.06,-85.45,272.46
8.96976613998413,-75.21,-85.64,-77.71000000000004,827.15,-61.04,16.11
9.001730918884277,130.77,-72.64,-72.96000000000001,882.81,208.98,-180.18
9.009736776351929,115.02,-77.26,-71.84,929.69,190.43,-88.87
9.017696857452393,76.55,-83.92,-70.44,985.84,102.05,24.41
9.03380298614502,-42.47,-77.58,-67.13,995.12,-147.95,161.62
9.041741847991943,93.09,-74.45,-65.28999999999999,1041.99,289.55,-15.63
9.049734115600586,138.98,-79.82,-63.47,1052.25,124.02,-142.58
9.057744979858398,146.17,-68.95,-61.66999999999999,884.28,189.45,-282.71
9.081715822219849,106.0,-68.62,-56.639999999999986,854.98,321.78,-92.29
9.089745044708252,140.12,-61.23,-55.06,803.22,282.71,-338.38
9.097722053527832,92.92,-65.66,-53.56,805.18,363.77,-18.55
9.121755123138428,125.59,-58.09,-50.31999999999999,956.54,484.37,-346.68
9.129661083221436,51.11,-41.32,-48.31999999999999,843.75,747.07,602.54
9.137752056121826,133.5,-46.41,-46.31999999999999,1119.14,772.95,-733.4
9.161725759506226,99.98,-64.73,-42.120000000000005,1062.99,494.14,-86.91
9.1697518825531,156.2,-46.84,-40.620000000000005,776.86,293.95,-666.5
9.201690912246704,89.34,-57.68,-36.41,734.86,464.84,5.37
9.209720849990845,65.98,-51.05,-34.41,919.92,679.2,302.73
9.217747926712036,93.12,-57.74,-33.22999999999999,852.05,537.11,-29.3
9.233710050582886,83.6,-52.6,-32.03999999999999,778.81,591.8,66.41
9.241755962371826,122.84,-42.52,-31.609999999999985,664.55,608.89,-393.07
9.24974775314331,103.27,-43.71,-31.310000000000002,701.66,714.36,-168.46
9.257762908935547,108.26,-43.78,-31.0,647.95,642.09,-211.91
9.281725883483887,113.62,-44.26,-30.5,596.19,560.55,-245.12
9.28974986076355,95.29,-47.23,-30.460000000000008,624.51,575.2,-53.22
9.297667026519775,89.23,-46.58,-30.460000000000008,654.79,619.63,8.3
9.321667909622192,80.75,-46.33,-30.150000000000006,566.41,533.69,86.91
9.329652786254883,80.77,-46.34,-29.849999999999994,596.68,562.01,91.31
9.337661743164062,71.23,-44.36,-29.560000000000002,565.43,547.36,186.04
9.361656904220581,72.36,-45.33,-29.00999999999999,582.03,548.34,174.32
9.369674921035767,76.74,-41.39,-29.049999999999983,574.22,634.28,149.41
9.401647090911865,16.86,-52.61,-30.49000000000001,757.81,167.97,554.2
9.409677982330322,16.56,-22.09,-31.129999999999995,528.32,371.09,1248.05
9.417673826217651,19.89,-21.07,-31.99000000000001,406.25,358.89,991.7
9.433676958084106,4.94,-11.82,-33.900000000000006,250.49,103.03,1192.87
9.441682815551758,8.93,-15.58,-35.06999999999999,271.0,150.88,959.96
9.449674844741821,6.77,-16.56,-36.329999999999984,275.88,109.37,921.39
9.457684755325317,15.0,-19.87,-37.81,249.51,178.71,666.99
9.481670141220093,6.77,-2.58,-42.04999999999998,48.83,127.93,1078.13
9.489806890487671,-4.27,-3.0,-43.24000000000001,42.97,-61.04,816.89
9.497657060623169,0.84,-2.08,-44.900000000000006,42.48,17.09,1168.46
9.52180790901184,-43.19,-3.9,-46.91999999999999,49.32,-494.63,526.86
9.529794931411743,-28.83,-4.67,-47.79999999999998,87.4,-516.11,937.5
9.537797927856445,-36.66,0.13,-48.31,-3.42,-927.73,1246.58
9.56181788444519,-47.3,-0.68,-48.889999999999986,19.04,-1182.13,1090.82
9.569777965545654,-45.36,-0.84,-49.46000000000001,17.58,-850.59,839.84
9.601794958114624,-57.39,0.2,-51.94,-4.39,-1050.78,672.36
9.609806060791016,-59.59,3.02,-52.03999999999999,-64.45,-1052.25,617.68
9.617791891098022,65.05,6.36,-52.079999999999984,-129.39,-1051.76,489.26
9.633814811706543,-66.99,7.92,-52.129999999999995,-168.95,-1117.68,474.61
9.641812801361084,-69.24,8.01,-52.129999999999995,-161.62,-1074.22,407.23
9.649789810180664,-67.83,6.09,-52.09,-120.12,-1042.48,424.8
9.65779709815979,-69.37,5.69,-51.94999999999999,-105.96,-994.63,374.51
9.68179988861084,-70.76,6.36,-51.849999999999994,-119.63,-1012.7,353.52
9.689806938171387,-71.83,7.38,-52.120000000000005,-146.97,-1078.61,354.0
9.697791814804077,-71.98,0.52,-52.43000000000001,-9.77,-1017.58,331.05
9.721821784973145,-78.17,6.93,-51.99000000000001,-126.46,-1018.55,213.38
9.729778051376343,-80.03,12.51,-51.829999999999984,-215.82,-958.01,168.46
9.737797975540161,-84.99,12.86,-51.75,-214.36,-935.06,82.03
9.761786937713623,-84.82,4.8,-51.91,-89.36,-1060.06,96.19
9.769781827926636,-87.33,1.74,-52.079999999999984,-34.67,-1139.65,53.22
9.801800727844238,-83.86,12.17,-53.34,-253.91,-1170.41,125.98
9.809790849685669,-84.3,10.72,-54.150000000000006,-225.1,-1183.11,118.16
9.817799806594849,-85.27,8.08,-55.03,-163.09,-1145.02,94.73
9.833817958831787,-86.4,6.04,-57.03,-117.68,-1109.86,69.82
9.841809034347534,-88.24,4.56,-58.109999999999985,-86.43,-1082.52,33.2
9.849797010421753,-93.27,3.59,-59.28999999999999,-64.45,-1025.88,-58.59
9.857812881469727,-94.47,3.97,-60.579999999999984,-67.87,-974.61,-76.17
9.881799936294556,-89.75,2.86,-64.19,-45.41,-909.67,3.91
9.889806985855103,-94.49,6.93,-65.13,-115.23,-944.82,-74.22
9.897778034210205,-94.76,18.08,-65.87,-522.46,-1594.73,-132.81
9.921822786331177,-103.84,40.77,-67.74000000000001,-1775.88,-2000.0,-492.68
9.92979383468628,-91.95,23.13,-68.32999999999998,-403.81,-944.82,-32.23
9.937732934951782,121.46,-49.54,-68.0,444.34,323.24,-197.75
9.961787939071655,-100.72,17.14,-69.66,-369.14,-1176.27,-222.66
9.969704866409302,157.84,-39.91,-69.31,204.59,92.29,-226.56
10.001809120178223,-100.63,29.86,-66.94999999999999,-521.0,-892.09,-167.48
10.00979495048523,-116.12,42.68,-66.63,-518.55,-504.88,-247.56
10.01779294013977,-125.8,22.68,-66.47999999999999,-447.75,-869.14,-626.95
10.033808946609497,-129.78,29.24,-66.4,-494.63,-679.2,-565.43
10.041821718215942,-118.13,13.71,-66.66,-253.42,-916.02,-489.75
10.049798965454102,-113.29,14.81,-66.88999999999999,-253.91,-882.32,-379.88
10.057811737060547,-112.0,19.22,-66.99000000000001,-296.39,-788.09,-318.36
10.081785917282104,-119.95,13.24,-67.19,-237.79,-875.49,-504.39
10.089820146560669,-110.61,16.55,-67.07999999999998,-267.09,-841.31,-316.41
10.097793817520142,-121.36,16.27,-66.87,-280.76,-821.29,-500.49
10.121819019317627,-136.14,26.21,-66.07,-410.64,-578.12,-601.56
10.129782915115356,-134.28,22.84,-66.07,-395.51,-672.36,-655.76
10.137798070907593,-127.41,19.79,-66.12,-334.96,-739.26,-565.43
10.161784887313843,-110.45,8.95,-66.38999999999999,-147.95,-879.88,-328.12
10.169775009155273,-132.16,7.76,-66.63999999999999,-146.97,-799.32,-723.63
10.201786994934082,-133.46,27.74,-68.04999999999998,-520.51,-718.26,-680.66
10.20978593826294,-114.52,6.4,-69.75,-67.38,-546.87,-249.51
10.217804908752441,139.7,30.54,-70.75999999999999,-450.2,-493.65,-582.03
10.233832836151123,-168.07,13.54,-69.59,-228.03,-195.8,-926.76
10.241813898086548,-173.29,19.1,-69.78999999999999,-235.84,-79.59,-676.27
10.24982500076294,-161.68,-2.04,-69.9,18.55,-164.06,-495.61
10.257814884185791,-162.68,10.72,-70.22,-173.83,-273.44,-876.95
10.28171992301941,172.35,3.37,-71.10999999999999,-90.82,205.08,-1527.34
10.28975510597229,170.58,8.67,-71.88,-93.75,100.59,-606.45
10.297717809677124,168.33,4.84,-72.66999999999999,-40.53,96.68,-468.26
10.32173776626587,157.99,-10.68,-73.94999999999999,153.32,304.69,-753.91
10.329721927642822,154.53,-11.29,-73.68,146.0,314.45,-660.16
10.337799072265625,-155.89,-1.03,-73.75999999999999,14.16,-322.27,-720.21
10.361725091934204,162.05,-1.73,-73.50999999999999,32.23,328.61,-1014.65
10.369781970977783,-171.68,-2.3,-73.47999999999999,36.62,-131.84,-901.86
10.40180492401123,-175.75,-4.01,-72.63,58.11,-61.52,-827.15
10.409716844558716,175.82,5.0,-72.50999999999999,-87.4,72.75,-995.61
10.417742013931274,174.37,2.24,-72.26999999999998,-47.85,120.12,-1219.24
10.433750867843628,174.76,3.01,-71.06,-47.85,83.01,-904.79
10.441731929779053,167.77,-0.76,-70.03999999999999,17.09,271.97,-1254.88
10.449733018875122,171.57,-0.83,-68.96000000000001,16.6,168.46,-1137.21
10.457748889923096,172.6,-4.86,-67.65,88.38,133.79,-1030.76
10.481735706329346,170.18,-16.84,-63.18000000000001,308.59,173.83,-1004.39
10.48974609375,165.52,-17.26,-61.76999999999998,244.63,196.78,-762.21
10.497699975967407,163.3,-13.86,-60.41,210.94,245.61,-818.85
10.521740913391113,167.43,-25.58,-56.46000000000001,392.09,178.22,-799.32
10.529722929000854,170.9,-29.08,-55.22999999999999,465.33,132.32,-826.17
10.53770399093628,174.32,-34.9,-53.94,585.45,83.01,-834.96
10.561702013015747,173.84,-31.96,-49.859999999999985,587.4,101.07,-936.04
10.569703102111816,177.01,-42.45,-48.359999999999985,649.9,37.11,-709.47
10.601704120635986,168.77,-64.47,-42.34,834.96,77.64,-391.11
10.609716892242432,173.24,-68.33,-41.19,866.21,40.53,-341.8
10.617730855941772,173.54,-71.75,-40.099999999999994,882.32,32.71,-289.06
10.633737802505493,159.15,-71.81,-38.150000000000006,813.96,95.21,-250.0
10.641735076904297,124.16,-77.99,-37.379999999999995,862.79,151.86,-103.03
10.649729013442993,125.49,-81.93,-36.859999999999985,913.57,105.47,-75.2
10.657655000686646,67.86,-82.76,-36.44999999999999,958.5,112.79,45.9
10.681696891784668,78.22,-82.77,-35.900000000000006,1093.26,135.74,28.32
10.68967580795288,76.36,-83.6,-35.859999999999985,1070.8,116.7,28.32
10.697658061981201,76.24,-79.59,-35.76999999999998,1061.52,189.45,46.39
10.721678972244263,31.39,-69.75,-35.06999999999999,907.23,174.32,285.64
10.729646921157837,32.11,-68.9,-34.93000000000001,902.34,185.06,294.92
10.737651824951172,35.85,-61.39,-34.859999999999985,764.16,244.14,337.89
10.761667013168335,29.74,-59.62,-35.59,846.19,246.09,430.66
10.76969313621521,16.7,-63.97,-35.94,887.21,124.51,415.04
10.801666975021362,21.53,-51.4,-37.54999999999998,863.28,252.93,641.11
10.809674978256226,19.81,-50.63,-38.24000000000001,879.88,244.63,679.2
10.841671705245972,43.3,-48.93,-39.22999999999999,829.1,495.61,525.88
10.849647998809814,32.57,-42.93,-39.49000000000001,756.84,437.99,685.55
10.857674837112427,33.22,-37.36,-39.94,686.52,492.68,752.44
10.881645917892456,44.24,-46.42,-42.18000000000001,788.57,523.44,537.6
10.889657974243164,29.06,-28.47,-42.629999999999995,524.41,469.73,845.21
10.897669076919556,31.07,-38.11,-43.47999999999999,659.18,433.59,719.73
10.921661853790283,43.27,-39.46,-45.78,660.16,549.8,583.98
10.929689884185791,64.75,-47.1,-46.72999999999999,685.06,575.68,271.48
10.937641859054565,48.86,-33.84,-47.50999999999999,502.44,564.45,493.16
10.961657047271729,59.35,-38.36,-50.21000000000001,599.61,651.86,386.23
10.969636917114258,42.65,-34.59,-51.28999999999999,592.77,582.52,632.32
11.001652956008911,78.74,-48.84,-56.06,766.6,657.23,130.86
11.009637117385864,48.13,-32.34,-56.99000000000001,556.64,654.79,586.91
11.017657041549683,66.35,-39.96,-58.01999999999998,677.25,740.23,324.22
11.033652782440186,41.19,-31.58,-60.59,361.33,387.21,442.38
11.041664838790894,44.66,-42.82,-62.120000000000005,531.74,403.32,408.2
11.049654960632324,44.09,-46.14,-63.66,499.51,333.98,344.73
11.05767011642456,54.97,-40.52,-65.43,674.8,646.48,453.12
11.081684827804565,55.91,-57.25,-71.37,782.71,416.99,282.23
11.089669942855835,35.51,-46.3,-73.38,753.91,418.46,586.43
11.09766173362732,32.81,-42.09,-75.28999999999999,736.82,441.89,685.55
11.121679067611694,19.0,-46.43,-80.53999999999996,796.39,246.58,716.31
11.129667043685913,10.27,-44.6,-82.16999999999996,699.22,126.46,697.75
11.137645959854126,16.71,-43.9,-83.69,717.29,214.36,713.87
11.161656856536865,15.17,-42.11,-88.74000000000001,684.57,198.24,730.96
11.169665813446045,15.06,-47.04,-90.64999999999998,750.98,181.64,675.29
11.20166802406311,5.92,-50.87,-98.60000000000002,785.16,65.92,635.25
11.209795951843262,-5.61,-44.78,-100.48000000000002,699.22,-68.85,701.17
11.241818904876709,-16.36,-27.2,-107.76999999999998,507.81,-278.32,948.24
11.249788045883179,-16.51,-29.51,-109.54999999999995,516.6,-259.28,875.0
11.257806062698364,-21.54,-22.82,-111.28999999999996,407.23,-355.47,900.39
11.281779766082764,-20.58,-18.36,-116.28999999999996,304.69,-322.75,859.37
11.2898108959198,-21.51,-18.48,-117.93,305.66,-335.45,851.07
11.297778129577637,-23.81,-15.81,-119.57,272.95,-389.16,881.84
11.32176399230957,-30.2,-2.2,-123.82999999999998,49.32,-646.0,1109.86
11.329762935638428,-31.91,3.47,-125.11000000000001,-78.61,-685.55,1101.07
11.337782859802246,-32.85,4.38,-126.31,-93.26,-660.16,1022.46
11.361778736114502,-31.78,0.03,-129.5,-0.49,-458.98,740.72
11.369791984558105,-33.12,-4.46,-130.40999999999997,58.59,-410.64,629.39
11.401778936386108,-46.56,13.89,-133.57,-318.85,-936.52,886.72
11.409771919250488,-43.78,11.14,-133.91999999999996,-311.04,-1092.77,1140.14
11.417771816253662,-42.67,13.22,-134.12,-355.47,-1025.88,1112.79
11.433782815933228,-49.68,14.89,-133.91999999999996,-311.52,-893.55,758.3
11.441792964935303,-66.76,20.03,-133.37,-327.64,-825.68,354.49
11.449781894683838,-51.02,12.97,-132.45,-224.61,-757.81,613.28
11.457810878753662,-93.73,17.06,-131.32999999999998,-432.62,-1406.74,-91.8
11.481782913208008,-58.72,10.26,-127.41999999999996,-292.97,-1383.79,840.82
11.489821910858154,-45.0,9.88,-125.41999999999996,-159.67,-647.95,647.95
11.497763872146606,-57.0,2.23,-123.40999999999997,-40.04,-863.28,560.55
11.521806001663208,-99.34,-13.04,-117.84000000000003,179.2,-763.18,-125.49
11.529770851135254,-98.16,-18.96,-116.13,267.09,-769.53,-110.35
11.537776947021484,-81.1,-9.82,-114.32,119.63,-683.11,106.93
11.561782836914062,-112.59,-19.81,-110.87,424.8,-1088.87,-453.12
11.569772005081177,-107.77,-20.37,-110.25,332.52,-853.03,-273.44
11.601783037185669,-134.62,-17.52,-108.01999999999998,343.26,-773.93,-763.67
11.609781980514526,-131.49,-21.3,-107.51999999999998,338.87,-650.88,-575.68
11.617785930633545,-131.13,-21.75,-107.04999999999995,336.43,-635.25,-554.69
11.633801937103271,-131.36,-25.19,-106.32999999999998,373.54,-596.19,-524.9
11.641795873641968,-130.37,-21.24,-106.13,320.8,-628.91,-534.67
11.649785041809082,-137.92,-19.39,-105.88999999999999,281.74,-536.62,-594.24
11.657777070999146,-139.42,-21.68,-105.50999999999999,250.98,-410.64,-479.49
11.681782960891724,-153.29,-26.48,-103.82,605.47,-546.39,-1085.94
11.689809083938599,-145.38,-28.09,-103.18,461.43,-491.21,-711.43
11.697784900665283,-158.64,-13.7,-103.03999999999996,282.71,-422.36,-1080.08
11.721782922744751,-158.87,-26.46,-102.27999999999997,352.54,-255.37,-660.64
11.729780912399292,-162.41,-24.86,-102.36000000000001,339.84,-221.68,-699.22
11.737777948379517,-169.42,-18.48,-102.62,231.93,-127.44,-682.13
11.761770963668823,-174.8,-13.84,-104.21000000000004,205.57,-75.68,-831.05
11.769781827926636,-177.46,-5.76,-104.84000000000003,88.87,-39.06,-879.39
11.801661014556885,176.48,0.31,-109.29999999999995,-5.37,61.52,-999.51
11.80972409248352,173.57,-0.44,-110.57,7.81,113.28,-1005.37
11.817716836929321,170.09,-2.1,-111.84000000000003,40.53,189.94,-1086.91
11.833778142929077,-158.9,-2.45,-114.27999999999997,42.97,-360.84,-935.06
11.841731071472168,175.93,2.13,-115.48000000000002,-32.71,62.5,-877.44
11.849720001220703,176.09,14.28,-116.82999999999998,-258.79,69.34,-1014.16
11.85773515701294,178.07,2.95,-118.31,-49.32,32.23,-956.54
11.881704807281494,178.37,4.74,-122.51999999999998,-82.52,28.32,-994.63
11.889726877212524,177.17,20.51,-123.81,-362.3,47.85,-967.29
11.897711992263794,174.42,8.71,-125.00999999999999,-160.16,101.56,-1040.04
11.921746015548706,178.14,9.72,-128.51999999999998,-167.48,31.74,-977.54
11.929768085479736,-170.75,17.65,-129.7,-280.27,-141.6,-869.14
11.93772006034851,175.06,13.97,-130.84000000000003,-258.3,89.36,-1034.67
11.961725950241089,179.84,8.88,-133.07,-166.99,2.93,-1069.34
11.969754934310913,-177.0,12.13,-133.38,-230.96,-56.15,-1073.24
12.001775026321411,-172.37,15.49,-133.35000000000002,-297.85,-142.58,-1064.94
12.009768724441528,-164.52,12.86,-133.57,-204.59,-239.26,-863.77
12.017799139022827,-173.92,4.81,-134.14,-81.05,-102.05,-957.52
12.033776044845581,-154.21,3.98,-135.18,-65.43,-409.67,-847.66
12.041813850402832,-146.96,3.43,-135.32999999999998,-56.15,-510.74,-785.16
12.04977297782898,-148.86,5.39,-135.25,-92.29,-505.37,-836.43
12.057809114456177,-139.32,5.97,-134.98000000000002,-108.4,-675.78,-786.13
12.081787109375,-139.9,6.58,-133.69,-115.23,-643.55,-764.16
12.089814901351929,-140.29,5.53,-133.18,-95.7,-631.35,-760.25
12.097769975662231,-142.4,5.17,-132.53999999999996,-91.31,-615.23,-798.83
12.121798992156982,-132.04,2.68,-130.39,-40.04,-635.74,-573.24
12.129771947860718,-134.22,2.53,-129.87,-38.09,-618.16,-601.56
12.137771844863892,-126.32,2.57,-129.51,-38.57,-693.36,-509.77
12.16176986694336,-106.14,1.75,-129.04999999999995,-29.3,-919.43,-266.11
12.169790744781494,-111.74,-4.39,-129.19,82.03,-993.16,-396.0
12.201771974563599,-118.01,-24.1,-130.89999999999998,479.0,-945.31,-502.93
12.209770917892456,-86.13,18.55,-132.36,-281.74,-837.89,56.64
